experiment	group	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
tdT_4Day	cluster_10_down	R-MMU-199992	trans-Golgi Network Vesicle Budding	11/459	68/8828	0.000692197207823924	0.00906555052827461	0.00669868265636055	App/Ctsz/Vamp8/Picalm/Cltc/Fth1/Tgoln1/Rab5c/Tpd52/M6pr/Snx2	11
tdT_4Day	cluster_10_down	R-MMU-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	5/459	15/8828	0.000722825172700279	0.0091708443786348	0.00677648599406512	Rap1b/Tln1/Apbb1ip/Grb2/Fn1	5
tdT_4Day	cluster_10_down	R-MMU-532668	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	5/459	15/8828	0.000722825172700279	0.0091708443786348	0.00677648599406512	Pdia3/Ubc/Calr/Canx/Ubb	5
tdT_4Day	cluster_10_down	R-MMU-3000171	Non-integrin membrane-ECM interactions	8/459	39/8828	0.000741879304425689	0.00926778454144091	0.00684811665623713	Fn1/Tgfb1/Sdc4/Sdc3/Itgb1/Col1a2/Col1a1/Col3a1	8
tdT_4Day	cluster_10_down	R-MMU-2172127	DAP12 interactions	10/459	59/8828	0.000826266059074148	0.0101655763631547	0.0075115096279468	B2m/H2-K1/Tyrobp/Rac1/Sirpa/H2-T23/Grb2/Syk/Trem2/Trem1	10
tdT_4Day	cluster_10_down	R-MMU-2173782	Binding and Uptake of Ligands by Scavenger Receptors	7/459	31/8828	0.000867716686750062	0.0105162082035978	0.00777059719477667	Hsp90b1/Calr/Apoe/Lrp1/Hp/Msr1/Sparc	7
tdT_4Day	cluster_10_down	R-MMU-3000170	Syndecan interactions	5/459	16/8828	0.00100685690240169	0.0120230559522084	0.00888403149177958	Fn1/Tgfb1/Sdc4/Sdc3/Itgb1	5
tdT_4Day	cluster_10_down	R-MMU-5673001	RAF/MAP kinase cascade	24/459	234/8828	0.00108949891303247	0.0128213495272806	0.00947390359158667	Actb/Actg1/Iqgap1/Rap1b/Calm2/Ubc/Calm1/Dusp1/Tln1/Apbb1ip/Psmb8/Grb2/Psme1/Fn1/Csf2rb/Csf2ra/Ywhab/Dusp5/Psmb9/Arrb2/Ubb/Psme2/Sptbn1/Dusp2	24
tdT_4Day	cluster_10_down	R-MMU-1500931	Cell-Cell communication	12/459	83/8828	0.00112808342680055	0.0129318472173493	0.00955555213104628	Actb/Actg1/Iqgap1/Tyrobp/Cd47/Fyb/Skap2/Sirpa/Grb2/Flna/Vasp/Itgb1	12
tdT_4Day	cluster_10_down	R-MMU-210991	Basigin interactions	6/459	24/8828	0.00115380621947481	0.0129318472173493	0.00955555213104628	Slc3a2/Ppia/Slc16a3/Atp1b3/Slc7a11/Itgb1	6
tdT_4Day	cluster_10_down	R-MMU-3000480	Scavenging by Class A Receptors	4/459	10/8828	0.00117851809616237	0.0129318472173493	0.00955555213104628	Hsp90b1/Calr/Apoe/Msr1	4
tdT_4Day	cluster_10_down	R-MMU-75892	Platelet Adhesion to exposed collagen	4/459	10/8828	0.00117851809616237	0.0129318472173493	0.00955555213104628	Fcer1g/Lyn/Col1a2/Col1a1	4
tdT_4Day	cluster_10_down	R-MMU-844456	The NLRP3 inflammasome	4/459	10/8828	0.00117851809616237	0.0129318472173493	0.00955555213104628	Nlrp3/Pycard/Txn1/Txnip	4
tdT_4Day	cluster_10_down	R-MMU-75893	TNF signaling	8/459	42/8828	0.0012411307740773	0.0132605024809312	0.00979840084797872	Ubc/Tax1bp1/Tnfrsf1a/Tnfaip3/Sppl2a/Traf1/Tnf/Ubb	8
tdT_4Day	cluster_10_down	R-MMU-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	8/459	42/8828	0.0012411307740773	0.0132605024809312	0.00979840084797872	B2m/H2-K1/Hspa5/Pdia3/Calr/H2-T23/Canx/Tapbp	8
tdT_4Day	cluster_10_down	R-MMU-6806834	Signaling by MET	11/459	73/8828	0.00127160030721851	0.0134096032397588	0.00990857382248191	Rap1b/Ubc/Rac1/Grb2/Fn1/Ptpn1/Ubb/Itgb1/Col1a2/Col1a1/Col3a1	11
tdT_4Day	cluster_10_down	R-MMU-446353	Cell-extracellular matrix interactions	5/459	17/8828	0.0013660545415066	0.0142209780474789	0.0105081118577431	Actb/Actg1/Flna/Vasp/Itgb1	5
tdT_4Day	cluster_10_down	R-MMU-1169091	Activation of NF-kappaB in B cells	10/459	63/8828	0.00139577337413175	0.0143464301239871	0.0106008104364437	Nfkbia/Ubc/Psmb8/Psme1/Nfkb1/Bcl10/Psmb9/Ubb/Malt1/Psme2	10
tdT_4Day	cluster_10_down	R-MMU-5684996	MAPK1/MAPK3 signaling	24/459	240/8828	0.00154465070125988	0.0156782046177878	0.0115848802594491	Actb/Actg1/Iqgap1/Rap1b/Calm2/Ubc/Calm1/Dusp1/Tln1/Apbb1ip/Psmb8/Grb2/Psme1/Fn1/Csf2rb/Csf2ra/Ywhab/Dusp5/Psmb9/Arrb2/Ubb/Psme2/Sptbn1/Dusp2	24
tdT_4Day	cluster_10_down	R-MMU-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	11/459	75/8828	0.001594226793055	0.0159816315550699	0.011809087355963	Ubc/Tuba1c/Psmb8/Psme1/Hsp90aa1/Cdkn1a/Psmb9/Mapre1/Ubb/Psme2/Tuba1a	11
tdT_4Day	cluster_10_down	R-MMU-5357801	Programmed Cell Death	14/459	111/8828	0.00176428215988108	0.0171714835961169	0.0126882883715149	Vim/Cd14/Ywhaz/Ubc/Gsn/Hmgb2/Rock1/Lmnb1/Ywhab/Bcl2l11/Cflar/Prkcd/Ubb/Ywhah	14
tdT_4Day	cluster_10_down	R-MMU-389359	CD28 dependent Vav1 pathway	4/459	11/8828	0.00177636037201209	0.0171714835961169	0.0126882883715149	Pak2/Rac1/Cdc42/Grb2	4
tdT_4Day	cluster_10_down	R-MMU-430116	GP1b-IX-V activation signalling	4/459	11/8828	0.00177636037201209	0.0171714835961169	0.0126882883715149	Ywhaz/Flna/Col1a2/Col1a1	4
tdT_4Day	cluster_10_down	R-MMU-1474244	Extracellular matrix organization	26/459	271/8828	0.00181743782309208	0.0173618766158914	0.0128289728688853	Ctsb/Cd47/Cd44/App/Ctsl/Ctss/Ppib/Emilin2/Ctsd/Itgb2/Fn1/Tgfb1/Sdc4/Spp1/Sdc3/Mmp14/P4hb/Adam8/Itgb1/Icam1/Mmp9/Col1a2/Col1a1/Col3a1/Timp1/Sparc	26
tdT_4Day	cluster_10_down	R-MMU-1236974	ER-Phagosome pathway	7/459	35/8828	0.00185344186630679	0.0174999394818734	0.0129309897649311	B2m/H2-K1/Pdia3/Vamp8/Calr/H2-T23/Tapbp	7
tdT_4Day	cluster_10_down	R-MMU-2871809	FCERI mediated Ca+2 mobilization	6/459	27/8828	0.00222246930028481	0.0207430468026582	0.0153273744847228	Fcer1g/Calm2/Calm1/Lyn/Grb2/Syk	6
tdT_4Day	cluster_10_down	R-MMU-8964616	G beta:gamma signalling through CDC42	5/459	19/8828	0.00235486090879515	0.0217289438402461	0.0160558698326942	Gnb1/Gnb2/Cdc42/Gngt2/Gng2	5
tdT_4Day	cluster_10_down	R-MMU-9607240	FLT3 Signaling	24/459	248/8828	0.0023985367220071	0.0218832788569636	0.0161699104854411	Actb/Actg1/Iqgap1/Rap1b/Calm2/Ubc/Calm1/Dusp1/Tln1/Apbb1ip/Psmb8/Grb2/Psme1/Fn1/Csf2rb/Csf2ra/Ywhab/Dusp5/Psmb9/Arrb2/Ubb/Psme2/Sptbn1/Dusp2	24
tdT_4Day	cluster_10_down	R-MMU-2559585	Oncogene Induced Senescence	4/459	12/8828	0.00255597260147236	0.023060552804395	0.017039817343149	Ubc/Ets2/Ubb/Mdm2	4
tdT_4Day	cluster_10_down	R-MMU-1227986	Signaling by ERBB2	8/459	47/8828	0.00263364581157882	0.0235002241648571	0.0173646976587614	Rhoa/Ubc/Ptpn18/Diaph1/Grb2/Hsp90aa1/Prkcd/Ubb	8
tdT_4Day	cluster_10_down	R-MMU-5357956	TNFR1-induced NFkappaB signaling pathway	6/459	28/8828	0.00270658848457575	0.023888585320386	0.0176516640298419	Ubc/Tnfrsf1a/Tnfaip3/Traf1/Tnf/Ubb	6
tdT_4Day	cluster_10_down	R-MMU-5683826	Surfactant metabolism	5/459	20/8828	0.00300756062216718	0.02554470761746	0.018875399717335	Ctsh/Csf2rb/Csf2ra/Napsa/Ckap4	5
tdT_4Day	cluster_10_down	R-MMU-912526	Interleukin receptor SHC signaling	5/459	20/8828	0.00300756062216718	0.02554470761746	0.018875399717335	Grb2/Csf2rb/Ptpn6/Csf2ra/Inpp5d	5
tdT_4Day	cluster_10_down	R-MMU-8848021	Signaling by PTK6	8/459	48/8828	0.00302006395477359	0.02554470761746	0.018875399717335	Rhoa/Ubc/Hif1a/Rac1/Ptpn1/Sfpq/Ubb/Socs3	8
tdT_4Day	cluster_10_down	R-MMU-9006927	Signaling by Non-Receptor Tyrosine Kinases	8/459	48/8828	0.00302006395477359	0.02554470761746	0.018875399717335	Rhoa/Ubc/Hif1a/Rac1/Ptpn1/Sfpq/Ubb/Socs3	8
tdT_4Day	cluster_10_down	R-MMU-216083	Integrin cell surface interactions	10/459	71/8828	0.003481484923433	0.0284861025661584	0.0210488442607081	Cd47/Cd44/Itgb2/Fn1/Spp1/Itgb1/Icam1/Col1a2/Col1a1/Col3a1	10
tdT_4Day	cluster_10_down	R-MMU-2029481	FCGR activation	4/459	13/8828	0.00354180712211925	0.0284861025661584	0.0210488442607081	Lyn/Syk/Fcgr2b/Fcgr1	4
tdT_4Day	cluster_10_down	R-MMU-209560	NF-kB is activated and signals survival	4/459	13/8828	0.00354180712211925	0.0284861025661584	0.0210488442607081	Nfkbia/Ubc/Nfkb1/Ubb	4
tdT_4Day	cluster_10_down	R-MMU-444473	Formyl peptide receptors bind formyl peptides and many other ligands	4/459	13/8828	0.00354180712211925	0.0284861025661584	0.0210488442607081	App/Anxa1/Ccl6/Ccl9	4
tdT_4Day	cluster_10_down	R-MMU-1660662	Glycosphingolipid metabolism	7/459	39/8828	0.00354322211721921	0.0284861025661584	0.0210488442607081	Psap/Ctsa/Gm2a/Asah1/Hexb/Gltp/Hexa	7
tdT_4Day	cluster_10_down	R-MMU-202424	Downstream TCR signaling	11/459	83/8828	0.00361861469159878	0.0288070110742961	0.0212859687741104	Nfkbia/Ubc/Psmb8/Psme1/Nfkb1/Bcl10/Inpp5d/Psmb9/Ubb/Malt1/Psme2	11
tdT_4Day	cluster_10_down	R-MMU-2029485	Role of phospholipids in phagocytosis	5/459	21/8828	0.00378138177985194	0.0295238654349979	0.0218156641145304	Syk/Fcgr2b/Prkcd/Fcgr1/Pld4	5
tdT_4Day	cluster_10_down	R-MMU-912631	Regulation of signaling by CBL	5/459	21/8828	0.00378138177985194	0.0295238654349979	0.0218156641145304	Ubc/Lyn/Grb2/Syk/Ubb	5
tdT_4Day	cluster_10_down	R-MMU-9020702	Interleukin-1 signaling	12/459	96/8828	0.00395514599599993	0.0305864623690661	0.0226008342628568	Nfkbia/App/Ubc/Il1b/Psmb8/Psme1/Nfkb1/Il1rn/Psmb9/Ubb/Psme2/Il1r2	12
tdT_4Day	cluster_10_down	R-MMU-418594	G alpha (i) signalling events	31/459	363/8828	0.00429758324059404	0.0321906640515407	0.0237862049641926	Gnai2/Psap/Calm2/App/Cxcl2/Calm1/Anxa1/Ccl6/Gnb1/C5ar1/Gnb2/Ccr1/Apoe/Gpsm3/Ccl9/Lrp1/Gngt2/Rgs10/Cxcr4/Sdc4/C3ar1/Prkcd/Cxcl16/Gng2/Sdc3/Ccl4/Ccr5/Pf4/Rgs1/Cxcl3/Cxcl1	31
tdT_4Day	cluster_10_down	R-MMU-8856825	Cargo recognition for clathrin-mediated endocytosis	12/459	97/8828	0.00430735662652725	0.0321906640515407	0.0237862049641926	Ubc/Vamp8/Picalm/Cltc/Grb2/Tgoln1/M6pr/Dab2/Arrb2/Ubb/Ap2s1/Trf	12
tdT_4Day	cluster_10_down	R-MMU-2424491	DAP12 signaling	8/459	51/8828	0.00444807876656416	0.0321906640515407	0.0237862049641926	B2m/H2-K1/Tyrobp/Rac1/H2-T23/Grb2/Syk/Trem2	8
tdT_4Day	cluster_10_down	R-MMU-397795	G-protein beta:gamma signalling	6/459	31/8828	0.00463558851760075	0.0321906640515407	0.0237862049641926	Rhoa/Gnb1/Gnb2/Cdc42/Gngt2/Gng2	6
tdT_4Day	cluster_10_down	R-MMU-451326	Activation of kainate receptors upon glutamate binding	6/459	31/8828	0.00463558851760075	0.0321906640515407	0.0237862049641926	Calm2/Calm1/Gnb1/Gnb2/Gngt2/Gng2	6
tdT_4Day	cluster_10_down	R-MMU-917977	Transferrin endocytosis and recycling	6/459	31/8828	0.00463558851760075	0.0321906640515407	0.0237862049641926	Atp6v0c/Atp6v0e/Atp6v0b/Atp6ap1/Atp6v1a/Trf	6
tdT_4Day	cluster_10_down	R-MMU-392170	ADP signalling through P2Y purinoceptor 12	5/459	22/8828	0.00468800212017587	0.0321906640515407	0.0237862049641926	Gnai2/Gnb1/Gnb2/Gngt2/Gng2	5
tdT_4Day	cluster_10_down	R-MMU-400042	Adrenaline,noradrenaline inhibits insulin secretion	5/459	22/8828	0.00468800212017587	0.0321906640515407	0.0237862049641926	Gnai2/Gnb1/Gnb2/Gngt2/Gng2	5
tdT_4Day	cluster_10_down	R-MMU-2173791	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Rhoa/Ubc/Tgfb1/Ubb	4
tdT_4Day	cluster_10_down	R-MMU-2730905	Role of LAT2/NTAL/LAB on calcium mobilization	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Fcer1g/Lyn/Grb2/Syk	4
tdT_4Day	cluster_10_down	R-MMU-399954	Sema3A PAK dependent Axon repulsion	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Pak2/Rac1/Hsp90aa1/Nrp1	4
tdT_4Day	cluster_10_down	R-MMU-400685	Sema4D in semaphorin signaling	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Rhoa/Rac1/Rock1/Rhob	4
tdT_4Day	cluster_10_down	R-MMU-418359	Reduction of cytosolic Ca++ levels	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Calm2/Atp2b1/Calm1/Sri	4
tdT_4Day	cluster_10_down	R-MMU-622312	Inflammasomes	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Nlrp3/Pycard/Txn1/Txnip	4
tdT_4Day	cluster_10_down	R-MMU-936440	Negative regulators of DDX58/IFIH1 signaling	4/459	14/8828	0.00475724099283852	0.0321906640515407	0.0237862049641926	Ubc/Tax1bp1/Tnfaip3/Ubb	4
tdT_4Day	cluster_10_down	R-MMU-432722	Golgi Associated Vesicle Biogenesis	8/459	52/8828	0.0050241259241023	0.0337156219038931	0.0249130211112511	Vamp8/Picalm/Cltc/Fth1/Tgoln1/Rab5c/Tpd52/Snx2	8
tdT_4Day	cluster_10_down	R-MMU-392518	Signal amplification	6/459	32/8828	0.00546032219140434	0.035756303382422	0.0264209138293759	Gnai2/Gnb1/Gnb2/Gngt2/Gng2/Gna13	6
tdT_4Day	cluster_10_down	R-MMU-456926	Thrombin signalling through proteinase activated receptors (PARs)	6/459	32/8828	0.00546032219140434	0.035756303382422	0.0264209138293759	Gnb1/Gnb2/Gngt2/Gng2/Arrb2/Gna13	6
tdT_4Day	cluster_10_down	R-MMU-8854214	TBC/RABGAPs	6/459	32/8828	0.00546032219140434	0.035756303382422	0.0264209138293759	Rab8b/Gabarap/Rab8a/Rab7b/Rab11a/Rab7	6
tdT_4Day	cluster_10_down	R-MMU-913531	Interferon Signaling	9/459	64/8828	0.00552434449346652	0.0358861418295585	0.0265168535686393	Ifngr1/Ptpn1/Ifnar2/Isg15/Eif4a1/Ptpn6/Prkcd/Trim25/Socs3	9
tdT_4Day	cluster_10_down	R-MMU-8941858	Regulation of RUNX3 expression and activity	8/459	53/8828	0.00565557232969901	0.0364470216802825	0.0269312968080905	Ubc/Psmb8/Psme1/Tgfb1/Psmb9/Ubb/Psme2/Mdm2	8
tdT_4Day	cluster_10_down	R-MMU-428930	Thromboxane signalling through TP receptor	5/459	23/8828	0.00573896514924999	0.0366932259936299	0.027113221177559	Gnb1/Gnb2/Gngt2/Gng2/Gna13	5
tdT_4Day	cluster_10_down	R-MMU-372708	p130Cas linkage to MAPK signaling for integrins	4/459	15/8828	0.0062243012910706	0.0391793228554211	0.0289502385631191	Rap1b/Tln1/Apbb1ip/Fn1	4
tdT_4Day	cluster_10_down	R-MMU-877300	Interferon gamma signaling	4/459	15/8828	0.0062243012910706	0.0391793228554211	0.0289502385631191	Ifngr1/Ptpn6/Prkcd/Socs3	4
tdT_4Day	cluster_10_down	R-MMU-9615710	Microautophagy	6/459	33/8828	0.00638744435677158	0.0398969601361425	0.0294805124158688	Vim/Ubc/Plin2/Chmp4b/Ubb/Vps37b	6
tdT_4Day	cluster_10_down	R-MMU-8878159	Transcriptional regulation by RUNX3	10/459	78/8828	0.00686997067705365	0.0425833296928821	0.0314655145513907	Ubc/Psmb8/Psme1/Rbpj/Tgfb1/Brd2/Psmb9/Ubb/Psme2/Mdm2	10
tdT_4Day	cluster_10_down	R-MMU-3000178	ECM proteoglycans	7/459	44/8828	0.00706104781145467	0.0433344789341995	0.0320205509366006	App/Fn1/Itgb1/Col1a2/Col1a1/Col3a1/Sparc	7
tdT_4Day	cluster_10_down	R-MMU-1442490	Collagen degradation	8/459	55/8828	0.00709788879094648	0.0433344789341995	0.0320205509366006	Ctsb/Ctsl/Ctsd/Mmp14/Mmp9/Col1a2/Col1a1/Col3a1	8
tdT_4Day	cluster_10_down	R-MMU-451927	Interleukin-2 family signaling	6/459	34/8828	0.00742384390365406	0.0449819485548341	0.0332378930208134	Grb2/Csf2rb/Syk/Ptpn6/Csf2ra/Inpp5d	6
tdT_4Day	cluster_10_down	R-MMU-1474228	Degradation of the extracellular matrix	14/459	130/8828	0.00748429175808617	0.0449819485548341	0.0332378930208134	Ctsb/Cd44/Ctsl/Ctss/Ctsd/Fn1/Spp1/Mmp14/Adam8/Mmp9/Col1a2/Col1a1/Col3a1/Timp1	14
tdT_4Day	cluster_10_down	R-MMU-109581	Apoptosis	12/459	104/8828	0.00753392241805104	0.0449819485548341	0.0332378930208134	Vim/Cd14/Ywhaz/Gsn/Hmgb2/Rock1/Lmnb1/Ywhab/Bcl2l11/Cflar/Prkcd/Ywhah	12
tdT_4Day	cluster_10_down	R-MMU-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	8/459	56/8828	0.00791544699399849	0.046385825890766	0.0342752408059848	Pabpc1/Ubc/Psmb8/Psme1/Psmb9/Ubb/Hnrnpd/Psme2	8
tdT_4Day	cluster_10_down	R-MMU-193639	p75NTR signals via NF-kB	4/459	16/8828	0.00796344942062693	0.046385825890766	0.0342752408059848	Nfkbia/Ubc/Nfkb1/Ubb	4
tdT_4Day	cluster_10_down	R-MMU-8964038	LDL clearance	4/459	16/8828	0.00796344942062693	0.046385825890766	0.0342752408059848	Npc2/Cltc/Soat1/Ap2s1	4
tdT_4Day	cluster_10_down	R-MMU-168643	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	7/459	45/8828	0.00799755618806311	0.046385825890766	0.0342752408059848	Ubc/Nlrp3/Tnfaip3/Pycard/Txn1/Ubb/Txnip	7
tdT_4Day	cluster_10_down	R-MMU-392451	G beta:gamma signalling through PI3Kgamma	5/459	25/8828	0.0083188639899112	0.0479072167362262	0.0353994212336647	Rhoa/Gnb1/Gnb2/Gngt2/Gng2	5
tdT_4Day	cluster_10_up	R-MMU-1428517	The citric acid (TCA) cycle and respiratory electron transport	53/225	133/8828	5.21252047212191e-51	2.46030966284154e-48	1.7009277330082e-48	Coq10a/Atp5g1/Idh3a/Vdac1/Atp5e/Ndufb5/Ndufa5/Ndufa12/Atp5c1/Ndufab1/Atp5j/Ndufv2/Ndufc1/Ndufa6/Ndufs3/Idh3b/Atp5pb/Atp5k/Ndufb10/Atp5j2/Ndufb4/Atp5l/Ndufb9/Ldhb/Ndufb8/Ndufs5/Ndufs7/Ndufb2/Atp5b/Atp5d/Ldha/Ndufs6/Ndufs4/Atp5g2/Sdhb/Ndufb11/Ndufa2/Ndufb3/Atp5h/Ndufa10/Ndufa3/Suclg1/Ndufb7/Ndufb6/Ndufa7/Etfa/Sdhc/Atp5g3/Ndufs2/Ndufa8/Etfb/Atp5a1/Mdh2	53
tdT_4Day	cluster_10_up	R-MMU-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	44/225	82/8828	1.46401914593381e-49	3.4550851844038e-47	2.38866281704991e-47	Coq10a/Atp5g1/Atp5e/Ndufb5/Ndufa5/Ndufa12/Atp5c1/Ndufab1/Atp5j/Ndufv2/Ndufc1/Ndufa6/Ndufs3/Atp5pb/Atp5k/Ndufb10/Atp5j2/Ndufb4/Atp5l/Ndufb9/Ndufb8/Ndufs5/Ndufs7/Ndufb2/Atp5b/Atp5d/Ndufs6/Ndufs4/Atp5g2/Ndufb11/Ndufa2/Ndufb3/Atp5h/Ndufa10/Ndufa3/Ndufb7/Ndufb6/Ndufa7/Etfa/Atp5g3/Ndufs2/Ndufa8/Etfb/Atp5a1	44
tdT_4Day	cluster_10_up	R-MMU-611105	Respiratory electron transport	30/225	59/8828	6.76850817711019e-33	1.06491195319867e-30	7.36223696457599e-31	Coq10a/Ndufb5/Ndufa5/Ndufa12/Ndufab1/Ndufv2/Ndufc1/Ndufa6/Ndufs3/Ndufb10/Ndufb4/Ndufb9/Ndufb8/Ndufs5/Ndufs7/Ndufb2/Ndufs6/Ndufs4/Ndufb11/Ndufa2/Ndufb3/Ndufa10/Ndufa3/Ndufb7/Ndufb6/Ndufa7/Etfa/Ndufs2/Ndufa8/Etfb	30
tdT_4Day	cluster_10_up	R-MMU-6799198	Complex I biogenesis	27/225	54/8828	2.06083413128598e-29	2.43178427491745e-27	1.68120679131224e-27	Ndufb5/Ndufa5/Ndufa12/Ndufab1/Ndufv2/Ndufc1/Ndufa6/Ndufs3/Ndufb10/Ndufb4/Ndufb9/Ndufb8/Ndufs5/Ndufs7/Ndufb2/Ndufs6/Ndufs4/Ndufb11/Ndufa2/Ndufb3/Ndufa10/Ndufa3/Ndufb7/Ndufb6/Ndufa7/Ndufs2/Ndufa8	27
tdT_4Day	cluster_10_up	R-MMU-390522	Striated Muscle Contraction	18/225	33/8828	7.71188974261643e-21	7.28002391702991e-19	5.03302277939177e-19	Tnnc2/Tnnt3/Myl1/Tnni2/Des/Tpm2/Tcap/Neb/Actn3/Mybpc1/Actn2/Tmod4/Mybpc2/Tmod1/Tnnc1/Acta1/Tpm1/Tnnt1	18
tdT_4Day	cluster_10_up	R-MMU-163210	Formation of ATP by chemiosmotic coupling	14/225	18/8828	9.12343605134368e-20	6.15180259462031e-18	4.25303033972412e-18	Atp5g1/Atp5e/Atp5c1/Atp5j/Atp5pb/Atp5k/Atp5j2/Atp5l/Atp5b/Atp5d/Atp5g2/Atp5h/Atp5g3/Atp5a1	14
tdT_4Day	cluster_10_up	R-MMU-8949613	Cristae formation	14/225	18/8828	9.12343605134368e-20	6.15180259462031e-18	4.25303033972412e-18	Atp5g1/Atp5e/Atp5c1/Atp5j/Atp5pb/Atp5k/Atp5j2/Atp5l/Atp5b/Atp5d/Atp5g2/Atp5h/Atp5g3/Atp5a1	14
tdT_4Day	cluster_10_up	R-MMU-397014	Muscle contraction	30/225	177/8828	6.64451668959785e-17	3.92026484686273e-15	2.71026338654649e-15	Tnnc2/Tnnt3/Myl1/Tnni2/Des/Tpm2/Tcap/Atp2a1/Neb/Actn3/Mybpc1/Actn2/Cacng1/Tmod4/Trdn/Cav3/Mybpc2/Atp1a2/Cacnb1/Tmod1/Casq1/Fxyd1/Mylpf/Tnnc1/Acta1/Tpm1/Ryr1/Scn1b/Myl12a/Tnnt1	30
tdT_4Day	cluster_10_up	R-MMU-1592230	Mitochondrial biogenesis	14/225	26/8828	2.40325646014061e-16	1.26037449909597e-14	8.71356143442795e-15	Atp5g1/Atp5e/Atp5c1/Atp5j/Atp5pb/Atp5k/Atp5j2/Atp5l/Atp5b/Atp5d/Atp5g2/Atp5h/Atp5g3/Atp5a1	14
tdT_4Day	cluster_10_up	R-MMU-72766	Translation	27/225	223/8828	1.13655279879548e-11	5.36452921031467e-10	3.70875123817473e-10	Rpl3l/Mrpl42/Mrpl51/Rps2/Mrps36/Mrpl30/Mrps7/Mrpl12/Rpl12/Rplp0/Mrps34/Mrpl14/Rpl24/Rpl13/Rpl4/Eef1g/Rps5/Rpl22l1/Chchd1/Rpsa/Eif3j1/Rps20/Mrpl18/Eif2s2/Mrps15/Mrps21/Eif4ebp1	27
tdT_4Day	cluster_10_up	R-MMU-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	15/225	75/8828	4.59007620799427e-10	1.96955997288481e-08	1.36164940141457e-08	Tuba8/Tuba4a/Tubb4b/Psmd11/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Psma7/Psma4/Hsp90ab1/Tubb6	15
tdT_4Day	cluster_10_up	R-MMU-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	11/225	56/8828	1.25363334626758e-07	4.93095782865249e-06	3.40900295914869e-06	Hspb1/Psmd11/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Psma7/Psma4	11
tdT_4Day	cluster_10_up	R-MMU-5607761	Dectin-1 mediated noncanonical NF-kB signaling	11/225	57/8828	1.51895844271676e-07	5.12105989258794e-06	3.54042945294884e-06	Psmd11/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Ube2m/Psma7/Psma4	11
tdT_4Day	cluster_10_up	R-MMU-5676590	NIK-->noncanonical NF-kB signaling	11/225	57/8828	1.51895844271676e-07	5.12105989258794e-06	3.54042945294884e-06	Psmd11/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Ube2m/Psma7/Psma4	11
tdT_4Day	cluster_10_up	R-MMU-5607764	CLEC7A (Dectin-1) signaling	13/225	86/8828	2.27397003328034e-07	7.15542570472214e-06	4.94688217766249e-06	Cdc34/Psmd11/Ube2d1/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Ube2m/Psma7/Psma4	13
tdT_4Day	cluster_10_up	R-MMU-2871837	FCERI mediated NF-kB activation	12/225	73/8828	2.61308400562201e-07	7.70859781658492e-06	5.32931606409752e-06	Cdc34/Psmd11/Ube2d1/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Psma7/Psma4	12
tdT_4Day	cluster_10_up	R-MMU-5621481	C-type lectin receptors (CLRs)	14/225	103/8828	3.00705269571143e-07	8.34899336691645e-06	5.7720516140591e-06	Cdc34/Psmd11/Hras/Ube2d1/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Ube2m/Psma7/Psma4	14
tdT_4Day	cluster_10_up	R-MMU-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	10/225	49/8828	3.25912414196005e-07	8.54614775002856e-06	5.90835370764687e-06	Psmd11/Psmd6/Psmd4/Psmd8/Psmd7/Psmc3/Psmd12/Psma3/Psma7/Psma4	10
